latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.763283,-122.41286,14.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682683200,51.3,94,3,0.000,0.000,0.000,0.000,0.000,12,79199.477,3.2,4.3,262,273,NaN
1682686800,51.5,92,3,0.000,0.000,0.000,0.000,0.000,20,79199.477,3.2,3.8,262,270,NaN
1682690400,52.2,89,3,0.000,0.000,0.000,0.000,0.000,31,79199.477,3.4,3.6,266,266,NaN
1682694000,53.8,83,3,0.000,0.000,0.000,0.000,0.000,45,79199.477,3.8,3.6,267,266,NaN
1682697600,55.8,76,2,0.000,0.000,0.000,0.000,0.000,51,79199.477,4.7,4.3,267,270,NaN
1682701200,58.4,67,1,0.000,0.000,0.000,0.000,0.000,57,79199.477,5.8,5.4,268,272,NaN
1682704800,61.3,57,0,0.000,0.000,0.000,0.000,0.000,65,79199.477,7.4,7.0,268,276,NaN
1682708400,62.8,53,1,0.000,0.000,0.000,0.000,0.000,76,79199.477,8.3,8.6,267,277,NaN
1682712000,63.8,50,2,0.000,0.000,0.000,0.000,0.000,88,79199.477,9.4,10.2,266,280,NaN
1682715600,64.4,48,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.3,12.1,265,281,NaN
1682719200,64.1,48,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.8,12.7,265,280,NaN
1682722800,63.2,50,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.0,13.2,266,280,NaN
1682726400,61.7,53,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.7,12.4,268,278,NaN
1682730000,60.2,57,2,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.6,10.6,270,276,NaN
1682733600,58.3,61,1,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.1,8.1,273,272,NaN
1682737200,56.1,67,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,5.4,278,261,NaN
1682740800,55.2,70,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.1,4.8,276,248,NaN
1682744400,54.6,72,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,4.7,270,239,NaN
1682748000,54.0,74,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.9,4.9,263,227,NaN
1682751600,53.5,76,0,0.000,0.000,0.000,0.000,0.000,83,79199.477,5.5,4.8,258,221,NaN
1682755200,53.2,77,0,0.000,0.000,0.000,0.000,0.000,58,79199.477,5.1,4.6,255,219,NaN
1682758800,52.9,79,0,0.000,0.000,0.000,0.000,0.000,39,79199.477,4.7,4.3,251,215,NaN
1682762400,52.4,81,0,0.000,0.000,0.000,0.000,0.000,49,79199.477,4.5,4.4,250,210,NaN
1682766000,52.1,83,0,0.000,0.000,0.000,0.000,0.000,70,79199.477,4.5,4.4,250,204,NaN
1682769600,52.0,83,0,0.000,0.000,0.000,0.000,0.000,87,79199.477,4.5,4.5,252,200,NaN
1682773200,52.4,81,0,0.000,0.000,0.000,0.000,0.000,76,79199.477,4.5,4.2,261,198,NaN
