latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.39019,-122.07135,28.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682805600,75.4,29,2,0.000,0.000,0.000,0.000,0.000,4,79199.477,10.5,13.1,320,313,NaN
1682809200,75.3,29,4,0.000,0.000,0.000,0.000,0.000,8,79199.477,10.3,13.0,318,314,NaN
1682812800,73.9,30,6,0.000,0.000,0.000,0.000,0.000,14,79199.477,9.3,12.3,314,314,NaN
1682816400,71.1,35,4,0.000,0.000,0.000,0.000,0.000,16,79199.477,8.3,11.9,308,313,NaN
1682820000,67.2,41,2,0.000,0.000,0.000,0.000,0.000,18,79199.477,6.8,11.4,297,310,NaN
1682823600,62.7,50,0,0.000,0.000,0.000,0.000,0.000,28,79199.477,5.5,10.2,282,308,NaN
1682827200,60.6,55,0,0.000,0.000,0.000,0.000,0.000,47,79199.477,4.9,8.6,270,303,NaN
1682830800,59.2,60,0,0.000,0.000,0.000,0.000,0.000,72,79199.477,4.5,6.5,261,297,NaN
1682834400,57.7,66,0,0.000,0.000,0.000,0.000,0.000,96,79199.477,4.0,4.4,251,285,NaN
1682838000,56.8,69,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,3.6,3.4,248,278,NaN
1682841600,56.1,71,0,0.000,0.000,0.000,0.000,0.000,93,79199.477,3.2,2.7,245,275,NaN
1682845200,55.3,74,0,0.000,0.000,0.000,0.000,0.000,88,79199.477,2.8,2.2,252,276,NaN
1682848800,54.6,76,0,0.000,0.000,0.000,0.000,0.000,91,79199.477,3.0,2.6,257,285,NaN
1682852400,53.9,78,0,0.000,0.000,0.000,0.000,0.000,95,79199.477,3.4,3.4,266,293,NaN
1682856000,53.5,79,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.8,4.1,270,299,NaN
1682859600,53.8,79,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.6,3.7,266,295,NaN
1682863200,54.5,78,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,2.8,257,284,NaN
1682866800,56.4,74,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,2.7,261,279,NaN
1682870400,59.2,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,4.1,285,292,NaN
1682874000,62.8,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.1,6.7,304,300,NaN
1682877600,66.9,47,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.8,10.0,311,304,NaN
1682881200,68.7,42,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.2,12.1,311,304,NaN
1682884800,70.1,39,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.3,14.2,309,303,NaN
1682888400,70.6,38,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.4,16.2,306,303,NaN
1682892000,69.9,40,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.6,17.0,304,301,NaN
1682895600,68.3,43,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.4,17.1,301,299,NaN
1682899200,65.8,50,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.8,16.7,297,296,NaN
1682902800,63.5,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.5,15.3,294,295,NaN
1682906400,61.0,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.8,13.2,288,294,NaN
1682910000,58.2,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.4,11.3,282,292,NaN
1682913600,57.0,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,11.7,282,290,NaN
1682917200,56.3,82,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.7,12.7,285,288,NaN
1682920800,55.3,82,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.7,13.6,288,287,NaN
1682924400,54.3,81,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.4,13.1,287,287,NaN
1682928000,53.3,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.9,12.4,285,287,NaN
1682931600,52.1,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,11.5,284,287,NaN
1682935200,51.4,79,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,11.5,286,288,NaN
1682938800,50.7,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.6,11.8,289,289,NaN
1682942400,50.3,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.9,12.2,292,290,NaN
1682946000,50.3,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.2,12.4,292,290,NaN
1682949600,50.7,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.7,12.4,293,290,NaN
1682953200,51.7,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.3,12.9,294,290,NaN
1682956800,53.4,62,NaN,0.000,0.000,0.000,0.000,0.000,97,79199.477,9.5,13.6,297,290,NaN
1682960400,55.7,53,NaN,0.000,0.000,0.000,0.000,0.000,93,79199.477,9.7,14.6,299,291,NaN
1682964000,58.4,43,NaN,0.000,0.000,0.000,0.000,0.000,88,79199.477,9.9,15.5,301,292,NaN
1682967600,60.0,40,NaN,0.000,0.000,0.000,0.000,0.000,86,79199.477,10.4,15.4,303,294,NaN
1682971200,61.5,40,NaN,0.000,0.000,0.000,0.000,0.000,84,79199.477,10.9,15.3,305,297,NaN
1682974800,62.5,41,NaN,0.000,0.000,0.000,0.000,0.000,75,79199.477,11.2,15.3,305,299,NaN
1682978400,62.4,42,NaN,0.000,0.000,0.000,0.000,0.000,56,79199.477,11.2,15.6,301,297,NaN
1682982000,61.7,44,NaN,0.000,0.000,0.000,0.000,0.000,30,79199.477,11.1,16.2,295,294,NaN
1682985600,60.2,48,NaN,0.000,0.000,0.000,0.000,0.000,4,79199.477,10.5,16.3,287,291,NaN
1682989200,58.4,53,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,9.1,15.1,281,289,NaN
1682992800,56.1,58,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,7.4,13.5,273,286,NaN
1682996400,53.5,65,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,5.5,10.6,258,283,NaN
1683000000,52.4,69,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,4.3,7.7,249,280,NaN
1683003600,51.6,72,NaN,0.000,0.000,0.000,0.000,0.000,1,79199.477,3.4,4.5,238,273,NaN
1683007200,50.8,75,NaN,0.000,0.000,0.000,0.000,0.000,2,79199.477,2.7,1.4,222,231,NaN
1683010800,50.4,77,NaN,0.000,0.000,0.000,0.000,0.000,1,79199.477,2.4,1.6,214,180,NaN
1683014400,50.0,78,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,2.3,2.1,209,167,NaN
1683018000,49.6,79,NaN,0.000,0.000,0.000,0.000,0.000,5,79199.477,1.9,2.6,201,160,NaN
1683021600,49.1,80,NaN,0.000,0.000,0.000,0.000,0.000,21,79199.477,1.8,3.6,187,150,NaN
1683025200,48.7,80,NaN,0.000,0.000,0.000,0.000,0.000,44,79199.477,1.8,4.5,166,143,NaN
1683028800,48.5,79,NaN,0.000,0.000,0.000,0.000,0.000,71,79199.477,2.1,5.2,148,140,NaN
1683032400,48.9,77,NaN,0.000,0.000,0.000,0.000,0.000,83,79199.477,2.2,4.9,143,141,NaN
1683036000,49.5,74,NaN,0.000,0.000,0.000,0.000,0.000,92,79199.477,2.2,4.5,143,143,NaN
1683039600,51.4,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,1.9,3.2,135,146,NaN
1683043200,54.3,62,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.0,2.4,96,139,NaN
1683046800,57.9,54,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.2,1.8,65,120,NaN
1683050400,61.6,46,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.8,0.8,40,34,NaN
1683054000,62.6,45,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.6,3.0,349,324,NaN
1683057600,62.6,46,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,6.3,305,312,NaN
1683061200,62.2,48,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.3,9.6,290,307,NaN
1683064800,61.6,49,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.3,9.6,285,303,NaN
1683068400,60.8,51,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,8.2,280,296,NaN
1683072000,59.7,53,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.8,7.1,270,290,NaN
1683075600,58.8,54,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.9,7.8,283,301,NaN
1683079200,57.9,56,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.1,9.5,299,313,NaN
1683082800,56.8,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,11.3,311,322,NaN
1683086400,56.1,60,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,11.1,316,326,NaN
1683090000,55.3,62,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,10.2,321,328,NaN
1683093600,54.4,66,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.0,8.2,324,331,NaN
1683097200,53.8,69,NaN,0.004,0.004,0.000,0.000,0.000,100,80380.578,3.6,6.0,317,326,NaN
1683100800,53.2,73,NaN,0.004,0.004,0.000,0.000,0.000,100,81955.383,2.5,3.4,297,307,NaN
1683104400,52.5,78,NaN,0.004,0.004,0.000,0.000,0.000,100,79199.477,1.8,2.1,240,221,NaN
1683108000,52.0,81,NaN,0.000,0.000,0.000,0.000,0.000,100,68963.258,1.9,4.1,201,171,NaN
1683111600,51.7,83,NaN,0.000,0.000,0.000,0.000,0.000,100,54461.941,2.3,6.9,163,155,NaN
1683115200,51.6,84,NaN,0.000,0.000,0.000,0.000,0.000,100,41076.117,2.9,9.2,148,146,NaN
1683118800,51.6,83,NaN,0.004,0.006,0.000,0.000,0.000,100,40944.883,2.4,8.1,146,141,NaN
1683122400,52.0,82,NaN,0.004,0.006,0.000,0.000,0.000,100,45800.523,1.2,5.4,158,132,NaN
1683126000,53.0,78,NaN,0.004,0.006,0.000,0.000,0.000,100,54396.324,0.2,2.8,270,108,NaN
1683129600,54.4,74,NaN,0.004,0.006,0.000,0.000,0.000,100,61745.406,0.2,1.9,90,111,NaN
1683133200,56.2,69,NaN,0.004,0.006,0.000,0.000,0.000,100,70538.055,1.1,1.6,90,146,NaN
1683136800,58.9,61,NaN,0.004,0.006,0.000,0.000,0.000,100,79199.477,1.4,1.8,81,187,NaN
1683140400,61.4,54,NaN,0.000,0.000,0.000,0.000,0.000,98,81036.742,1.6,1.6,360,225,NaN
1683144000,64.2,47,NaN,0.000,0.000,0.000,0.000,0.000,95,80380.578,3.9,1.8,329,270,NaN
1683147600,66.1,41,NaN,0.000,0.000,0.000,0.000,0.000,93,79199.477,6.3,3.7,315,287,NaN
1683151200,65.3,42,NaN,0.000,0.000,0.000,0.000,0.000,94,79199.477,6.2,6.6,300,282,NaN
1683154800,63.2,46,NaN,0.000,0.000,0.000,0.000,0.000,97,79199.477,5.9,9.9,277,278,NaN
1683158400,60.6,52,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.2,12.2,257,278,NaN
1683162000,59.5,54,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.9,9.9,263,288,NaN
1683165600,58.8,57,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.3,6.6,285,315,NaN
1683169200,57.7,60,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.3,6.0,303,358,NaN
1683172800,56.7,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.8,5.4,298,351,NaN
1683176400,55.6,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,5.4,282,318,NaN
1683180000,54.4,73,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.1,6.2,261,289,NaN
1683183600,53.8,75,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.6,4.7,248,275,NaN
1683187200,53.3,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,2.9,234,247,NaN
1683190800,52.8,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.6,2.9,211,180,NaN
1683194400,52.5,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.6,4.1,200,167,NaN
1683198000,52.3,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.5,5.2,190,162,NaN
1683201600,52.3,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,6.4,180,162,NaN
1683205200,52.6,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.9,7.4,176,160,NaN
1683208800,53.3,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79265.094,3.2,8.4,168,160,NaN
1683212400,53.9,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.4,9.4,169,162,NaN
1683216000,54.2,77,NaN,0.004,0.000,0.004,0.000,0.000,100,79002.625,3.6,10.1,169,167,NaN
1683219600,54.3,79,NaN,0.004,0.000,0.004,0.000,0.000,100,78674.539,3.6,10.8,173,173,NaN
1683223200,54.1,82,NaN,0.004,0.000,0.004,0.000,0.000,100,78477.688,3.2,10.1,188,184,NaN
1683226800,53.4,84,NaN,0.012,0.010,0.008,0.000,0.000,100,78608.922,2.8,7.2,225,206,NaN
1683230400,52.4,86,NaN,0.012,0.010,0.008,0.000,0.000,100,78871.391,4.3,6.5,264,256,NaN
1683234000,51.7,85,NaN,0.012,0.010,0.008,0.000,0.000,100,79199.477,6.5,9.9,278,288,NaN
1683237600,52.6,79,NaN,0.000,0.000,0.000,0.000,0.000,98,79265.094,7.2,10.4,274,285,NaN
1683241200,54.3,71,NaN,0.000,0.000,0.000,0.000,0.000,96,79265.094,7.4,9.8,263,271,NaN
1683244800,55.5,62,NaN,0.000,0.000,0.000,0.000,0.000,92,79199.477,7.5,10.0,253,254,NaN
1683248400,54.8,61,NaN,0.000,0.000,0.000,0.000,0.000,91,79199.477,7.2,10.6,248,252,NaN
1683252000,53.4,63,NaN,0.000,0.000,0.000,0.000,0.000,90,79199.477,6.6,11.3,246,252,NaN
1683255600,51.6,66,NaN,0.000,0.000,0.000,0.000,0.000,84,79199.477,5.7,11.4,239,250,NaN
1683259200,50.9,68,NaN,0.000,0.000,0.000,0.000,0.000,69,79199.477,4.9,10.0,231,246,NaN
1683262800,50.6,70,NaN,0.000,0.000,0.000,0.000,0.000,49,79199.477,4.1,8.1,221,238,NaN
1683266400,50.3,71,NaN,0.000,0.000,0.000,0.000,0.000,36,79199.477,3.5,6.3,207,225,NaN
1683270000,50.3,70,NaN,0.000,0.000,0.000,0.000,0.000,49,79199.477,3.5,6.0,207,222,NaN
1683273600,50.4,67,NaN,0.000,0.000,0.000,0.000,0.000,74,79199.477,3.6,6.0,210,225,NaN
1683277200,50.5,65,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.7,5.7,218,228,NaN
1683280800,50.2,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.6,5.1,223,229,NaN
1683284400,49.8,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,4.4,230,229,NaN
1683288000,49.6,72,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.2,3.5,236,230,NaN
1683291600,49.8,71,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,3.0,234,228,NaN
1683295200,50.0,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.8,2.7,225,222,NaN
1683298800,51.2,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.6,2.4,232,229,NaN
1683302400,53.0,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.5,2.8,265,256,NaN
1683306000,55.2,52,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,3.6,4.1,300,279,NaN
1683309600,58.0,44,NaN,0.000,0.000,0.000,0.000,0.000,89,79199.477,6.2,6.8,311,293,NaN
1683313200,59.6,41,NaN,0.000,0.000,0.000,0.000,0.000,69,79199.477,8.2,9.7,305,296,NaN
1683316800,60.9,39,NaN,0.000,0.000,0.000,0.000,0.000,42,79199.477,10.6,13.1,298,297,NaN
1683320400,61.8,38,NaN,0.000,0.000,0.000,0.000,0.000,13,79199.477,12.7,16.3,294,299,NaN
1683324000,61.6,38,NaN,0.000,0.000,0.000,0.000,0.000,4,79199.477,12.8,16.6,295,299,NaN
1683327600,60.9,39,NaN,0.000,0.000,0.000,0.000,0.000,2,79199.477,11.8,15.9,297,299,NaN
1683331200,59.3,42,NaN,0.000,0.000,0.000,0.000,0.000,5,79199.477,10.5,14.7,299,300,NaN
1683334800,57.6,45,NaN,0.000,0.000,0.000,0.000,0.000,13,79199.477,9.6,14.1,298,299,NaN
1683338400,55.4,50,NaN,0.000,0.000,0.000,0.000,0.000,26,79199.477,8.8,13.3,294,299,NaN
1683342000,52.8,56,NaN,0.000,0.000,0.000,0.000,0.000,36,79199.477,7.5,12.1,287,298,NaN
1683345600,51.4,61,NaN,0.000,0.000,0.000,0.000,0.000,33,79199.477,6.4,10.7,282,296,NaN
1683349200,50.0,65,NaN,0.000,0.000,0.000,0.000,0.000,24,79199.477,5.1,9.1,272,295,NaN
1683352800,48.7,71,NaN,0.000,0.000,0.000,0.000,0.000,13,79199.477,3.9,6.9,257,291,NaN

time,temperature_2m_max (°F),temperature_2m_min (°F),sunrise (unixtime),sunset (unixtime),precipitation_sum (inch),rain_sum (inch),showers_sum (inch),snowfall_sum (inch),precipitation_hours (h)
1681974000,69.0,43.0,1681997116,1682045349,0.000,0.000,0.000,0.000,0.0
1682060400,78.5,47.5,1682083439,1682131803,0.000,0.000,0.000,0.000,0.0
1682146800,75.3,50.6,1682169762,1682218257,0.000,0.000,0.000,0.000,0.0
1682233200,68.1,50.5,1682256085,1682304711,0.000,0.000,0.000,0.000,0.0
1682319600,71.4,46.3,1682342407,1682391166,0.000,0.000,0.000,0.000,0.0
1682406000,74.4,47.2,1682428729,1682477621,0.000,0.000,0.000,0.000,0.0
1682492400,73.5,50.3,1682515057,1682564075,0.000,0.000,0.000,0.000,0.0
1682578800,78.1,54.4,1682601385,1682650530,0.000,0.000,0.000,0.000,0.0
1682665200,75.3,53.4,1682687712,1682736984,0.000,0.000,0.000,0.000,0.0
1682751600,75.4,53.1,1682774040,1682823439,0.000,0.000,0.000,0.000,0.0
1682838000,70.6,53.5,1682860367,1682909894,0.000,0.000,0.000,0.000,0.0
1682924400,62.5,50.3,1682946701,1682996348,0.000,0.000,0.000,0.000,0.0
1683010800,62.6,48.5,1683033034,1683082801,0.000,0.000,0.000,0.000,0.0
1683097200,66.1,51.6,1683119367,1683169255,0.036,0.048,0.000,0.000,9.0
1683183600,55.5,50.3,1683205700,1683255710,0.048,0.030,0.036,0.000,6.0
1683270000,61.8,48.7,1683292033,1683342164,0.000,0.000,0.000,0.000,0.0
